date_reference;semaine_injection;Region_residence;Libelle_region;departement_residence;libelle_departement;population_insee;classe_age;libelle_classe_age;type_vaccin;effectif_1_inj;effectif_termine;effectif_cumu_1_inj;effectif_cumu_termine;taux_1_inj;taux_termine;taux_cumu_1_inj;taux_cumu_termine;date;Effectif_rappel;Effectif_cumu_rappel;Effectif_rappel_parmi_eligible;Effectif_eligible_au_rappel;TAUX_rappel;TAUX_CUMU_rappel;TAUX_CUMU_rappeleli
2022-11-06;2021-39;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;86933;75 et +;75 ans et plus;COMIRNATY ORIGINAL/OMICRON BA.5 Pfizer-B;;;;;;;;;2021-10-03;;;;;;;
2022-11-06;2021-39;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;86933;75 et +;75 ans et plus;SPIKEVAX ORIGINAL/OMICRON BA.1 Moderna;;;;;;;;;2021-10-03;;;;;;;
2022-11-06;2021-39;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;86933;75 et +;75 ans et plus;Tout vaccin;90;140;77980;77090;0.001;0.002;0.897;0.887;2021-10-03;2860;12490;11540;59080;0.033;0.144;0.195
2022-11-06;2021-39;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;691770;TOUT_AGE;Tout âge;COMIRNATY Pfizer-BioNTech;1230;3040;437250;434300;0.002;0.004;0.632;0.628;2021-10-03;;;;131680;;;
2022-11-06;2021-39;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;691770;TOUT_AGE;Tout âge;SPIKEVAX Moderna;380;750;44510;43610;0.001;0.001;0.064;0.063;2021-10-03;;;;12030;;;
2022-11-06;2021-39;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;691770;TOUT_AGE;Tout âge;VAXZEVRIA AstraZeneca;;;45410;37720;;;0.066;0.055;2021-10-03;;;;19180;;;
2022-11-06;2021-39;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;691770;TOUT_AGE;Tout âge;JCOVDEN Janssen;;;9770;9800;;;0.014;0.014;2021-10-03;;;;7940;;;
2022-11-06;2021-39;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;691770;TOUT_AGE;Tout âge;COMIRNATY Pfizer-BioNTech pédiatrique;;;;;;;;;2021-10-03;;;;;;;
2022-11-06;2021-39;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;691770;TOUT_AGE;Tout âge;NUVAXOVID Novavax;;;;;;;;;2021-10-03;;;;;;;
2022-11-06;2021-39;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;691770;TOUT_AGE;Tout âge;COMIRNATY ORIGINAL/OMICRON BA.5 Pfizer-B;;;;;;;;;2021-10-03;;;;;;;
2022-11-06;2021-39;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;691770;TOUT_AGE;Tout âge;SPIKEVAX ORIGINAL/OMICRON BA.1 Moderna;;;;;;;;;2021-10-03;;;;;;;
2022-11-06;2021-39;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;691770;TOUT_AGE;Tout âge;Tout vaccin;1620;3800;536940;525430;0.002;0.005;0.776;0.76;2021-10-03;3520;15190;14060;170830;0.005;0.022;0.082
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;80827;00-11;de 0 à 11 ans;COMIRNATY Pfizer-BioNTech;;;40;10;;;0.0;0.0;2021-10-10;;;;;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;80827;00-11;de 0 à 11 ans;SPIKEVAX Moderna;;;;;;;;;2021-10-10;;;;;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;80827;00-11;de 0 à 11 ans;VAXZEVRIA AstraZeneca;;;;;;;;;2021-10-10;;;;;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;80827;00-11;de 0 à 11 ans;JCOVDEN Janssen;;;;;;;;;2021-10-10;;;;;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;80827;00-11;de 0 à 11 ans;COMIRNATY Pfizer-BioNTech pédiatrique;;;;;;;;;2021-10-10;;;;;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;80827;00-11;de 0 à 11 ans;NUVAXOVID Novavax;;;;;;;;;2021-10-10;;;;;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;80827;00-11;de 0 à 11 ans;COMIRNATY ORIGINAL/OMICRON BA.5 Pfizer-B;;;;;;;;;2021-10-10;;;;;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;80827;00-11;de 0 à 11 ans;SPIKEVAX ORIGINAL/OMICRON BA.1 Moderna;;;;;;;;;2021-10-10;;;;;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;80827;00-11;de 0 à 11 ans;Tout vaccin;;;40;20;;;0.001;0.0;2021-10-10;;;;;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;46746;12-17;de 12 à 17 ans;COMIRNATY Pfizer-BioNTech;380;990;33000;31020;0.008;0.021;0.706;0.664;2021-10-10;;;;;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;46746;12-17;de 12 à 17 ans;SPIKEVAX Moderna;60;80;1040;860;0.001;0.002;0.022;0.018;2021-10-10;;;;;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;46746;12-17;de 12 à 17 ans;VAXZEVRIA AstraZeneca;;;;;;;;;2021-10-10;;;;;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;46746;12-17;de 12 à 17 ans;JCOVDEN Janssen;;;30;30;;;0.001;0.001;2021-10-10;;;;;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;46746;12-17;de 12 à 17 ans;COMIRNATY Pfizer-BioNTech pédiatrique;;;;;;;;;2021-10-10;;;;;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;46746;12-17;de 12 à 17 ans;NUVAXOVID Novavax;;;;;;;;;2021-10-10;;;;;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;46746;12-17;de 12 à 17 ans;COMIRNATY ORIGINAL/OMICRON BA.5 Pfizer-B;;;;;;;;;2021-10-10;;;;;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;46746;12-17;de 12 à 17 ans;SPIKEVAX ORIGINAL/OMICRON BA.1 Moderna;;;;;;;;;2021-10-10;;;;;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;46746;12-17;de 12 à 17 ans;Tout vaccin;440;1070;34060;31920;0.009;0.023;0.729;0.683;2021-10-10;;;;;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;49155;18-24;de 18 à 24 ans;COMIRNATY Pfizer-BioNTech;180;320;41820;40910;0.004;0.006;0.851;0.832;2021-10-10;;;;2660;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;49155;18-24;de 18 à 24 ans;SPIKEVAX Moderna;40;50;3640;3450;0.001;0.001;0.074;0.07;2021-10-10;;;;260;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;49155;18-24;de 18 à 24 ans;VAXZEVRIA AstraZeneca;;;280;50;;;0.006;0.001;2021-10-10;;;;240;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;49155;18-24;de 18 à 24 ans;JCOVDEN Janssen;;;110;110;;;0.002;0.002;2021-10-10;;;;80;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;49155;18-24;de 18 à 24 ans;COMIRNATY Pfizer-BioNTech pédiatrique;;;;;;;;;2021-10-10;;;;;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;49155;18-24;de 18 à 24 ans;NUVAXOVID Novavax;;;;;;;;;2021-10-10;;;;;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;49155;18-24;de 18 à 24 ans;COMIRNATY ORIGINAL/OMICRON BA.5 Pfizer-B;;;;;;;;;2021-10-10;;;;;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;49155;18-24;de 18 à 24 ans;SPIKEVAX ORIGINAL/OMICRON BA.1 Moderna;;;;;;;;;2021-10-10;;;;;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;49155;18-24;de 18 à 24 ans;Tout vaccin;230;370;45850;44520;0.005;0.008;0.933;0.906;2021-10-10;10;40;20;3240;0.0;0.001;0.007
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;109620;25-39;de 25 à 39 ans;COMIRNATY Pfizer-BioNTech;390;680;83000;82480;0.004;0.006;0.757;0.752;2021-10-10;;;;9320;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;109620;25-39;de 25 à 39 ans;SPIKEVAX Moderna;100;140;9220;8860;0.001;0.001;0.084;0.081;2021-10-10;;;;990;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;109620;25-39;de 25 à 39 ans;VAXZEVRIA AstraZeneca;;;1710;170;;;0.016;0.002;2021-10-10;;;;1490;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;109620;25-39;de 25 à 39 ans;JCOVDEN Janssen;;;360;360;;;0.003;0.003;2021-10-10;;;;270;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;109620;25-39;de 25 à 39 ans;COMIRNATY Pfizer-BioNTech pédiatrique;;;;;;;;;2021-10-10;;;;;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;109620;25-39;de 25 à 39 ans;NUVAXOVID Novavax;;;;;;;;;2021-10-10;;;;;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;109620;25-39;de 25 à 39 ans;COMIRNATY ORIGINAL/OMICRON BA.5 Pfizer-B;;;;;;;;;2021-10-10;;;;;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;109620;25-39;de 25 à 39 ans;SPIKEVAX ORIGINAL/OMICRON BA.1 Moderna;;;;;;;;;2021-10-10;;;;;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;109620;25-39;de 25 à 39 ans;Tout vaccin;490;820;94280;91860;0.004;0.007;0.86;0.838;2021-10-10;20;100;80;12070;0.0;0.001;0.006
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;134420;40-54;de 40 à 54 ans;COMIRNATY Pfizer-BioNTech;230;500;101280;103070;0.002;0.004;0.753;0.767;2021-10-10;;;;17700;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;134420;40-54;de 40 à 54 ans;SPIKEVAX Moderna;90;160;12490;12270;0.001;0.001;0.093;0.091;2021-10-10;;;;1830;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;134420;40-54;de 40 à 54 ans;VAXZEVRIA AstraZeneca;;;3900;600;;;0.029;0.004;2021-10-10;;;;3130;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;134420;40-54;de 40 à 54 ans;JCOVDEN Janssen;;;640;650;;;0.005;0.005;2021-10-10;;;;540;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;134420;40-54;de 40 à 54 ans;COMIRNATY Pfizer-BioNTech pédiatrique;;;;;;;;;2021-10-10;;;;;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;134420;40-54;de 40 à 54 ans;NUVAXOVID Novavax;;;;;;;;;2021-10-10;;;;;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;134420;40-54;de 40 à 54 ans;COMIRNATY ORIGINAL/OMICRON BA.5 Pfizer-B;;;;;;;;;2021-10-10;;;;;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;134420;40-54;de 40 à 54 ans;SPIKEVAX ORIGINAL/OMICRON BA.1 Moderna;;;;;;;;;2021-10-10;;;;;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;134420;40-54;de 40 à 54 ans;Tout vaccin;330;660;118320;116580;0.002;0.005;0.88;0.867;2021-10-10;50;230;210;23210;0.0;0.002;0.009
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;95442;55-64;de 55 à 64 ans;COMIRNATY Pfizer-BioNTech;90;190;57420;57870;0.001;0.002;0.602;0.606;2021-10-10;;;;24340;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;95442;55-64;de 55 à 64 ans;SPIKEVAX Moderna;30;80;7230;7430;0.0;0.001;0.076;0.078;2021-10-10;;;;3000;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;95442;55-64;de 55 à 64 ans;VAXZEVRIA AstraZeneca;;;16440;15020;;;0.172;0.157;2021-10-10;;;;7350;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;95442;55-64;de 55 à 64 ans;JCOVDEN Janssen;;;4630;4640;;;0.049;0.049;2021-10-10;;;;4080;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;95442;55-64;de 55 à 64 ans;COMIRNATY Pfizer-BioNTech pédiatrique;;;;;;;;;2021-10-10;;;;;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;95442;55-64;de 55 à 64 ans;NUVAXOVID Novavax;;;;;;;;;2021-10-10;;;;;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;95442;55-64;de 55 à 64 ans;COMIRNATY ORIGINAL/OMICRON BA.5 Pfizer-B;;;;;;;;;2021-10-10;;;;;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;95442;55-64;de 55 à 64 ans;SPIKEVAX ORIGINAL/OMICRON BA.1 Moderna;;;;;;;;;2021-10-10;;;;;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;95442;55-64;de 55 à 64 ans;Tout vaccin;120;270;85710;84950;0.001;0.003;0.898;0.89;2021-10-10;250;910;870;38780;0.003;0.01;0.022
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;88627;65-74;de 65 à 74 ans;COMIRNATY Pfizer-BioNTech;50;110;55480;55720;0.001;0.001;0.626;0.629;2021-10-10;;;;38010;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;88627;65-74;de 65 à 74 ans;SPIKEVAX Moderna;20;40;6380;6500;0.0;0.0;0.072;0.073;2021-10-10;;;;4130;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;88627;65-74;de 65 à 74 ans;VAXZEVRIA AstraZeneca;;;18040;17130;;;0.204;0.193;2021-10-10;;;;9100;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;88627;65-74;de 65 à 74 ans;JCOVDEN Janssen;;;2480;2480;;;0.028;0.028;2021-10-10;;;;2170;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;88627;65-74;de 65 à 74 ans;COMIRNATY Pfizer-BioNTech pédiatrique;;;;;;;;;2021-10-10;;;;;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;88627;65-74;de 65 à 74 ans;NUVAXOVID Novavax;;;;;;;;;2021-10-10;;;;;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;88627;65-74;de 65 à 74 ans;COMIRNATY ORIGINAL/OMICRON BA.5 Pfizer-B;;;;;;;;;2021-10-10;;;;;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;88627;65-74;de 65 à 74 ans;SPIKEVAX ORIGINAL/OMICRON BA.1 Moderna;;;;;;;;;2021-10-10;;;;;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;88627;65-74;de 65 à 74 ans;Tout vaccin;70;150;82370;81830;0.001;0.002;0.929;0.923;2021-10-10;640;2400;2300;53420;0.007;0.027;0.043
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;86933;75 et +;75 ans et plus;COMIRNATY Pfizer-BioNTech;40;100;66590;66100;0.001;0.001;0.766;0.76;2021-10-10;;;;54100;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;86933;75 et +;75 ans et plus;SPIKEVAX Moderna;30;50;4890;4830;0.0;0.001;0.056;0.056;2021-10-10;;;;3090;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;86933;75 et +;75 ans et plus;VAXZEVRIA AstraZeneca;;;5040;4760;;;0.058;0.055;2021-10-10;;;;2450;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;86933;75 et +;75 ans et plus;JCOVDEN Janssen;;;1550;1550;;;0.018;0.018;2021-10-10;;;;1230;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;86933;75 et +;75 ans et plus;COMIRNATY Pfizer-BioNTech pédiatrique;;;;;;;;;2021-10-10;;;;;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;86933;75 et +;75 ans et plus;NUVAXOVID Novavax;;;;;;;;;2021-10-10;;;;;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;86933;75 et +;75 ans et plus;COMIRNATY ORIGINAL/OMICRON BA.5 Pfizer-B;;;;;;;;;2021-10-10;;;;;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;86933;75 et +;75 ans et plus;SPIKEVAX ORIGINAL/OMICRON BA.1 Moderna;;;;;;;;;2021-10-10;;;;;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;86933;75 et +;75 ans et plus;Tout vaccin;70;150;78050;77240;0.001;0.002;0.898;0.889;2021-10-10;3270;15760;14690;60870;0.038;0.181;0.241
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;691770;TOUT_AGE;Tout âge;COMIRNATY Pfizer-BioNTech;1360;2880;438610;437180;0.002;0.004;0.634;0.632;2021-10-10;;;;146140;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;691770;TOUT_AGE;Tout âge;SPIKEVAX Moderna;370;590;44880;44200;0.001;0.001;0.065;0.064;2021-10-10;;;;13300;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;691770;TOUT_AGE;Tout âge;VAXZEVRIA AstraZeneca;;;45410;37730;;;0.066;0.055;2021-10-10;;;;23770;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;691770;TOUT_AGE;Tout âge;JCOVDEN Janssen;10;10;9790;9810;0.0;0.0;0.014;0.014;2021-10-10;;;;8360;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;691770;TOUT_AGE;Tout âge;COMIRNATY Pfizer-BioNTech pédiatrique;;;;;;;;;2021-10-10;;;;;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;691770;TOUT_AGE;Tout âge;NUVAXOVID Novavax;;;;;;;;;2021-10-10;;;;;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;691770;TOUT_AGE;Tout âge;COMIRNATY ORIGINAL/OMICRON BA.5 Pfizer-B;;;;;;;;;2021-10-10;;;;;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;691770;TOUT_AGE;Tout âge;SPIKEVAX ORIGINAL/OMICRON BA.1 Moderna;;;;;;;;;2021-10-10;;;;;;;
2022-11-06;2021-40;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;691770;TOUT_AGE;Tout âge;Tout vaccin;1750;3490;538690;528910;0.003;0.005;0.779;0.765;2021-10-10;4250;19440;18160;191580;0.006;0.028;0.095
2022-11-06;2021-41;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;80827;00-11;de 0 à 11 ans;COMIRNATY Pfizer-BioNTech;;;40;10;;;0.0;0.0;2021-10-17;;;;;;;
2022-11-06;2021-41;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;80827;00-11;de 0 à 11 ans;SPIKEVAX Moderna;;;;;;;;;2021-10-17;;;;;;;
2022-11-06;2021-41;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;80827;00-11;de 0 à 11 ans;VAXZEVRIA AstraZeneca;;;;;;;;;2021-10-17;;;;;;;
2022-11-06;2021-41;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;80827;00-11;de 0 à 11 ans;JCOVDEN Janssen;;;;;;;;;2021-10-17;;;;;;;
2022-11-06;2021-41;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;80827;00-11;de 0 à 11 ans;COMIRNATY Pfizer-BioNTech pédiatrique;;;;;;;;;2021-10-17;;;;;;;
2022-11-06;2021-41;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;80827;00-11;de 0 à 11 ans;NUVAXOVID Novavax;;;;;;;;;2021-10-17;;;;;;;
2022-11-06;2021-41;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;80827;00-11;de 0 à 11 ans;COMIRNATY ORIGINAL/OMICRON BA.5 Pfizer-B;;;;;;;;;2021-10-17;;;;;;;
2022-11-06;2021-41;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;80827;00-11;de 0 à 11 ans;SPIKEVAX ORIGINAL/OMICRON BA.1 Moderna;;;;;;;;;2021-10-17;;;;;;;
2022-11-06;2021-41;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;80827;00-11;de 0 à 11 ans;Tout vaccin;;;40;20;;;0.001;0.0;2021-10-17;;;;;;;
2022-11-06;2021-41;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;46746;12-17;de 12 à 17 ans;COMIRNATY Pfizer-BioNTech;210;640;33210;31660;0.004;0.014;0.71;0.677;2021-10-17;;;;;;;
2022-11-06;2021-41;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;46746;12-17;de 12 à 17 ans;SPIKEVAX Moderna;50;50;1090;910;0.001;0.001;0.023;0.02;2021-10-17;;;;;;;
2022-11-06;2021-41;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;46746;12-17;de 12 à 17 ans;VAXZEVRIA AstraZeneca;;;;;;;;;2021-10-17;;;;;;;
2022-11-06;2021-41;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;46746;12-17;de 12 à 17 ans;JCOVDEN Janssen;;;30;30;;;0.001;0.001;2021-10-17;;;;;;;
2022-11-06;2021-41;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;46746;12-17;de 12 à 17 ans;COMIRNATY Pfizer-BioNTech pédiatrique;;;;;;;;;2021-10-17;;;;;;;
2022-11-06;2021-41;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;46746;12-17;de 12 à 17 ans;NUVAXOVID Novavax;;;;;;;;;2021-10-17;;;;;;;
2022-11-06;2021-41;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;46746;12-17;de 12 à 17 ans;COMIRNATY ORIGINAL/OMICRON BA.5 Pfizer-B;;;;;;;;;2021-10-17;;;;;;;
2022-11-06;2021-41;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;46746;12-17;de 12 à 17 ans;SPIKEVAX ORIGINAL/OMICRON BA.1 Moderna;;;;;;;;;2021-10-17;;;;;;;
2022-11-06;2021-41;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;46746;12-17;de 12 à 17 ans;Tout vaccin;260;690;34320;32600;0.006;0.015;0.734;0.697;2021-10-17;;;;;;;
2022-11-06;2021-41;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;49155;18-24;de 18 à 24 ans;COMIRNATY Pfizer-BioNTech;160;230;41980;41140;0.003;0.005;0.854;0.837;2021-10-17;;;;3490;;;
2022-11-06;2021-41;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;49155;18-24;de 18 à 24 ans;SPIKEVAX Moderna;40;40;3670;3490;0.001;0.001;0.075;0.071;2021-10-17;;;;360;;;
2022-11-06;2021-41;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;49155;18-24;de 18 à 24 ans;VAXZEVRIA AstraZeneca;;;280;50;;;0.006;0.001;2021-10-17;;;;260;;;
2022-11-06;2021-41;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;49155;18-24;de 18 à 24 ans;JCOVDEN Janssen;;;120;120;;;0.002;0.002;2021-10-17;;;;90;;;
2022-11-06;2021-41;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;49155;18-24;de 18 à 24 ans;COMIRNATY Pfizer-BioNTech pédiatrique;;;;;;;;;2021-10-17;;;;;;;
2022-11-06;2021-41;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;49155;18-24;de 18 à 24 ans;NUVAXOVID Novavax;;;;;;;;;2021-10-17;;;;;;;
2022-11-06;2021-41;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;49155;18-24;de 18 à 24 ans;COMIRNATY ORIGINAL/OMICRON BA.5 Pfizer-B;;;;;;;;;2021-10-17;;;;;;;
2022-11-06;2021-41;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;49155;18-24;de 18 à 24 ans;SPIKEVAX ORIGINAL/OMICRON BA.1 Moderna;;;;;;;;;2021-10-17;;;;;;;
2022-11-06;2021-41;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;49155;18-24;de 18 à 24 ans;Tout vaccin;200;280;46050;44790;0.004;0.006;0.937;0.911;2021-10-17;;40;30;4200;;0.001;0.007
2022-11-06;2021-41;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;109620;25-39;de 25 à 39 ans;COMIRNATY Pfizer-BioNTech;320;490;83320;82970;0.003;0.004;0.76;0.757;2021-10-17;;;;11820;;;
2022-11-06;2021-41;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;109620;25-39;de 25 à 39 ans;SPIKEVAX Moderna;80;130;9300;8980;0.001;0.001;0.085;0.082;2021-10-17;;;;1430;;;
2022-11-06;2021-41;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;109620;25-39;de 25 à 39 ans;VAXZEVRIA AstraZeneca;;;1710;170;;;0.016;0.002;2021-10-17;;;;1560;;;
